Date,Suppliers,Currency (SGD),Mode of payment,Added Time,Referrer Name,Task Owner
03-May-2025,Gardenia,33.53,Cash from POS,20-May-2025 12:26:39,,pallavaminimart@gmail.com
03-May-2025,SunShine,26.01,Cash from POS,20-May-2025 12:27:21,,pallavaminimart@gmail.com
03-May-2025,SunShine,26.0,Cash bag,23-Jul-2025 08:45:53,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
03-May-2025,Meiji,71.0,Paynow,23-Jul-2025 09:10:41,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
02-May-2025,SPM,156.5,Paynow,23-Jul-2025 12:22:02,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
02-May-2025,Trans Orients,131.29,Cash from POS,23-Jul-2025 08:57:35,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
30-Apr-2025,SunShine,33.0,Paynow,22-Jul-2025 21:18:42,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
30-Apr-2025,SunShine,32.99,Cash bag,20-May-2025 12:29:37,,pallavaminimart@gmail.com
30-Apr-2025,Gardenia,37.7,Paynow,22-Jul-2025 19:07:24,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
30-Apr-2025,Gardenia,37.7,Cash bag,20-May-2025 12:29:13,,pallavaminimart@gmail.com
29-Apr-2025,KEAN ANN,34.2,Paynow,22-Jul-2025 21:57:50,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
29-Apr-2025,SPM,27.6,Paynow,22-Jul-2025 22:03:37,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
26-Apr-2025,Gardenia,41.31,Paynow,22-Jul-2025 19:10:11,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
26-Apr-2025,KEAN ANN,494.22,Paynow,20-May-2025 12:34:17,,pallavaminimart@gmail.com
26-Apr-2025,Gardenia,41.31,Cash from POS,20-May-2025 12:37:42,,pallavaminimart@gmail.com
26-Apr-2025,SunShine,23.32,Cash from POS,20-May-2025 12:38:17,,pallavaminimart@gmail.com
25-Apr-2025,HOUSE BRAND,272.5,Paynow,22-Jul-2025 21:49:43,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
25-Apr-2025,Trans Orients,96.36,Cash from POS,20-May-2025 12:38:52,,pallavaminimart@gmail.com
25-Apr-2025,F&N Foods Pte Ltd,48.89,Paynow,22-Jul-2025 22:00:10,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
25-Apr-2025,F&N Foods Pte Ltd,48.83,Cash from POS,20-May-2025 12:40:51,,pallavaminimart@gmail.com
23-Apr-2025,SunShine,23.48,Cash from POS,20-May-2025 12:30:16,,pallavaminimart@gmail.com
23-Apr-2025,Gardenia,39.7,Paynow,22-Jul-2025 19:10:48,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
23-Apr-2025,Gardenia,39.73,Cash from POS,20-May-2025 17:38:41,,pallavaminimart@gmail.com
23-Apr-2025,SunShine,23.5,Paynow,22-Jul-2025 21:26:26,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
19-Apr-2025,Gardenia,24.6,Cash from POS,22-Jul-2025 19:05:47,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
19-Apr-2025,SunShine,32.85,Cash from POS,20-May-2025 17:31:46,,pallavaminimart@gmail.com
19-Apr-2025,SunShine,32.85,Cash from POS,22-Jul-2025 19:00:25,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
19-Apr-2025,Gardenia,24.63,Cash from POS,20-May-2025 17:39:07,,pallavaminimart@gmail.com
18-Apr-2025,Trans Orients,133.31,Paynow,22-Jul-2025 18:55:33,,pallavaminimart@gmail.com
18-Apr-2025,MalaysiaDairy,35.3,Cash from POS,22-Jul-2025 19:55:05,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
18-Apr-2025,Trans Orients,133.31,Cash from POS,20-May-2025 12:39:24,,pallavaminimart@gmail.com
18-Apr-2025,MalaysiaDairy,35.28,Cash from POS,20-May-2025 12:48:36,,pallavaminimart@gmail.com
18-Apr-2025,Meiji,61.8,Paynow,20-May-2025 12:47:59,,pallavaminimart@gmail.com
17-Apr-2025,KEAN ANN,295.13,Paynow,20-May-2025 12:49:59,,pallavaminimart@gmail.com
17-Apr-2025,Mini Group,469.47,Paynow,20-May-2025 12:49:09,,pallavaminimart@gmail.com
17-Apr-2025,Meiji,61.8,Paynow,22-Jul-2025 19:53:52,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
17-Apr-2025,Swee hock,212.31,Paynow,11-Jul-2025 15:11:40,,pallavaminimart@gmail.com
16-Apr-2025,Gardenia,37.7,Cash bag,22-Jul-2025 19:06:41,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
16-Apr-2025,Gardenia,37.7,Cash bag,20-May-2025 17:34:03,,pallavaminimart@gmail.com
16-Apr-2025,SunShine,31.17,Cash bag,20-May-2025 17:32:16,,pallavaminimart@gmail.com
16-Apr-2025,SunShine,31.2,Cash bag,22-Jul-2025 19:01:04,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
15-Apr-2025,TRENDY EGG DISTRIBUTOR,78.0,Paynow,22-Jul-2025 20:04:34,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
15-Apr-2025,Nissin Foods,182.49,Paynow,20-May-2025 12:53:54,,pallavaminimart@gmail.com
15-Apr-2025,Nissin Foods,182.5,Paynow,22-Jul-2025 19:58:32,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
15-Apr-2025,Meiji,71.0,Paynow,22-Jul-2025 20:05:04,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
15-Apr-2025,TRENDY EGG DISTRIBUTOR,77.94,Paynow,20-May-2025 12:55:47,,pallavaminimart@gmail.com
15-Apr-2025,Meiji,70.96,Paynow,20-May-2025 12:54:30,,pallavaminimart@gmail.com
12-Apr-2025,GOURMET SUPPLIES PTE LTD,30.5,Cash from POS,22-Jul-2025 21:14:24,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
12-Apr-2025,GOURMET SUPPLIES PTE LTD,30.5,Cash from POS,22-Jul-2025 18:59:15,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
12-Apr-2025,GOURMET SUPPLIES PTE LTD,30.52,Cash from POS,20-May-2025 13:00:14,,pallavaminimart@gmail.com
12-Apr-2025,Meiji,61.8,Paynow,20-May-2025 13:00:44,,pallavaminimart@gmail.com
12-Apr-2025,MVO Marketing Nestle,552.79,Paynow,20-May-2025 13:02:11,,pallavaminimart@gmail.com
12-Apr-2025,Meiji,61.8,Paynow,22-Jul-2025 20:06:58,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
12-Apr-2025,Lim Siang Huat,176.9,Cash bag,22-Jul-2025 20:06:01,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
12-Apr-2025,Lim Siang Huat,176.89,Cash bag,20-May-2025 12:59:38,,pallavaminimart@gmail.com
11-Apr-2025,Sans Pte Ltd BBQ,324.72,Paynow,20-May-2025 13:03:52,,pallavaminimart@gmail.com
11-Apr-2025,Sans Pte Ltd BBQ,324.72,Paynow,11-Jul-2025 18:18:06,,pallavaminimart@gmail.com
11-Apr-2025,Sans Pte Ltd BBQ,324.72,Paynow,22-Jul-2025 20:09:25,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
10-Apr-2025,Helios,544.78,Paynow,20-May-2025 13:05:10,,pallavaminimart@gmail.com
10-Apr-2025,Haos Ek? Malaysian Drinks,36.0,Paynow,11-Jul-2025 15:13:18,,pallavaminimart@gmail.com
10-Apr-2025,Helios,544.8,Paynow,22-Jul-2025 20:11:47,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
10-Apr-2025,Haos Ek? Malaysian Drinks,36.0,Cash from POS,22-Jul-2025 21:19:20,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
08-Apr-2025,Meiji,61.8,Paynow,22-Jul-2025 20:15:14,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
08-Apr-2025,F&N Foods Pte Ltd,64.3,Paynow,22-Jul-2025 20:13:23,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
08-Apr-2025,Meiji,61.8,Paynow,20-May-2025 13:07:28,,pallavaminimart@gmail.com
08-Apr-2025,F&N Foods Pte Ltd,64.32,Paynow,20-May-2025 13:05:43,,pallavaminimart@gmail.com
08-Apr-2025,Mini Group,177.37,Paynow,20-May-2025 13:07:06,,pallavaminimart@gmail.com
08-Apr-2025,Mini Group,469.5,Paynow,22-Jul-2025 19:56:13,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
07-Apr-2025,MVO Marketing Nestle,507.15,Paynow,22-Jul-2025 20:07:41,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
07-Apr-2025,Trans Orients,159.2,Cash from POS,20-May-2025 13:09:00,,pallavaminimart@gmail.com
07-Apr-2025,Trans Orients,159.14,Cash from POS,22-Jul-2025 18:57:11,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
05-Apr-2025,GOURMET SUPPLIES PTE LTD,30.52,Cash from POS,20-May-2025 13:08:19,,pallavaminimart@gmail.com
05-Apr-2025,Meiji,61.8,Paynow,20-May-2025 13:10:31,,pallavaminimart@gmail.com
05-Apr-2025,Meiji,61.8,Paynow,22-Jul-2025 21:15:54,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
04-Apr-2025,MalaysiaDairy,38.1,Cash from POS,22-Jul-2025 21:16:38,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
04-Apr-2025,TRENDY EGG DISTRIBUTOR,80.1,Paynow,22-Jul-2025 21:25:55,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
04-Apr-2025,Meiji,71.0,Paynow,22-Jul-2025 21:37:20,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
04-Apr-2025,Trans Orients,66.45,Cash from POS,22-Jul-2025 21:15:11,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
04-Apr-2025,Trans Orients,82.95,Cash from POS,20-May-2025 13:10:08,,pallavaminimart@gmail.com
04-Apr-2025,MalaysiaDairy,38.07,Cash from POS,20-May-2025 13:11:08,,pallavaminimart@gmail.com
04-Apr-2025,Meiji,70.96,Paynow,20-May-2025 13:12:30,,pallavaminimart@gmail.com
04-Apr-2025,Trans Orients,96.4,Paynow,22-Jul-2025 19:50:21,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
04-Apr-2025,KEAN ANN,453.4,Paynow,22-Jul-2025 22:01:42,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
02-Apr-2025,SunShine,35.5,Cash bag,16-May-2025 21:53:58,,pallavaminimart@gmail.com
02-Apr-2025,IceMan Uni TAT Ice,40.0,Cash from POS,16-May-2025 21:50:32,,pallavaminimart@gmail.com
02-Apr-2025,Philip Morris Marlboro,761.3,Cash bag,16-May-2025 21:51:13,,pallavaminimart@gmail.com
02-Apr-2025,SMI PACKAGING PTE LTD,177.45,Cash bag,20-May-2025 13:11:56,,pallavaminimart@gmail.com
02-Apr-2025,Gardenia,36.96,Cash from POS,20-May-2025 17:39:52,,pallavaminimart@gmail.com
02-Apr-2025,IceMan Uni TAT Ice,40.0,Cash from POS,22-Jul-2025 21:48:25,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
02-Apr-2025,SMI PACKAGING PTE LTD,162.8,Cash bag,22-Jul-2025 21:36:01,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
02-Apr-2025,SunShine,35.5,Cash from POS,22-Jul-2025 19:01:40,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
02-Apr-2025,Gardenia,37.0,Cash from POS,22-Jul-2025 19:08:19,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
02-Apr-2025,SunShine,35.49,Cash from POS,20-May-2025 17:33:32,,pallavaminimart@gmail.com
02-Apr-2025,IceMan Uni TAT Ice,40.0,Cash from POS,20-May-2025 13:14:48,,pallavaminimart@gmail.com
02-Apr-2025,Philip Morris Marlboro,761.3,Cash bag,20-May-2025 13:14:05,,pallavaminimart@gmail.com
01-Apr-2025,KEAN ANN,295.1,Paynow,22-Jul-2025 19:57:25,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
01-Apr-2025,Mini Group,177.37,Paynow,22-Jul-2025 20:14:23,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
24-Mar-2025,SMI PACKAGING PTE LTD,154.5,Cash bag,23-Jul-2025 11:44:51,https://forms.zohopublic.com/pallavaminimartgm1/form/Supplierspayment/thankyou/formperma/UAtTv3USHPQacnEaxYIunUJ71irbfPi6b7ZtwmY79QI,pallavaminimart@gmail.com
22-Mar-2025,MalaysiaDairy,42.05,Cash from POS,24-Mar-2025 21:28:44,,pallavaminimart@gmail.com
19-Mar-2025,Gardenia,29.3,Cash from POS,24-Mar-2025 21:27:32,,pallavaminimart@gmail.com
19-Mar-2025,SunShine,19.0,Cash from POS,24-Mar-2025 21:27:16,,pallavaminimart@gmail.com
18-Mar-2025,Babas,1.95,Cash from POS,24-Mar-2025 21:24:05,,pallavaminimart@gmail.com
18-Mar-2025,Philip Morris Marlboro,777.65,Cash bag,24-Mar-2025 21:25:06,,pallavaminimart@gmail.com
18-Mar-2025,Ambikas,217.13,Paynow,20-May-2025 12:37:03,,pallavaminimart@gmail.com
18-Mar-2025,Meiji,61.8,Paynow,24-Mar-2025 21:25:44,,pallavaminimart@gmail.com
17-Mar-2025,Mini Group,215.28,Paynow,17-Mar-2025 16:08:04,,pallavaminimart@gmail.com
17-Mar-2025,Trans Orients,82.3,Cash from POS,17-Mar-2025 15:50:04,,pallavaminimart@gmail.com
17-Mar-2025,Meiji,62.13,Paynow,17-Mar-2025 15:53:37,,pallavaminimart@gmail.com
17-Mar-2025,Mini Group,144.66,Paynow,17-Mar-2025 15:54:13,,pallavaminimart@gmail.com
17-Mar-2025,Helios,496.82,Paynow,17-Mar-2025 16:00:43,,pallavaminimart@gmail.com
17-Mar-2025,Lotus Vegetables,119.5,Paynow,17-Mar-2025 16:20:57,,pallavaminimart@gmail.com
17-Mar-2025,JIA MEI TRADING (S) PTE LTD,570.43,Paynow,17-Mar-2025 16:20:39,,pallavaminimart@gmail.com
15-Mar-2025,SunShine,20.5,Cash bag,17-Mar-2025 14:58:05,,pallavaminimart@gmail.com
15-Mar-2025,Gardenia,15.9,Cash bag,17-Mar-2025 14:58:23,,pallavaminimart@gmail.com
15-Mar-2025,HOUSE BRAND,14.45,Cash from POS,17-Mar-2025 15:00:28,,pallavaminimart@gmail.com
14-Mar-2025,TRENDY EGG DISTRIBUTOR,80.1,Cash bag,17-Mar-2025 14:57:40,,pallavaminimart@gmail.com
14-Mar-2025,MalaysiaDairy,49.3,Cash bag,17-Mar-2025 14:57:05,,pallavaminimart@gmail.com
13-Mar-2025,Jia Seng Trading Pte Ltd,143.22,Paynow,24-Mar-2025 21:16:37,,pallavaminimart@gmail.com
13-Mar-2025,Chuan Seng Huat,244.16,Paynow,24-Mar-2025 21:17:49,,pallavaminimart@gmail.com
13-Mar-2025,YLF MARKETING (S)PTE LTD,370.82,Paynow,24-Mar-2025 21:18:32,,pallavaminimart@gmail.com
13-Mar-2025,KEAN ANN,347.67,Paynow,24-Mar-2025 21:19:37,,pallavaminimart@gmail.com
13-Mar-2025,Meiji,61.8,Paynow,24-Mar-2025 21:20:20,,pallavaminimart@gmail.com
13-Mar-2025,Haos Ek? Malaysian Drinks,18.0,Paynow,24-Mar-2025 21:17:16,,pallavaminimart@gmail.com
12-Mar-2025,VIJAYAM BIZ SOLUTIONS PTD LTD,28.2,Cash from POS,12-Mar-2025 17:25:05,,pallavaminimart@gmail.com
12-Mar-2025,SunShine,32.65,Cash bag,12-Mar-2025 08:05:16,,pallavaminimart@gmail.com
12-Mar-2025,Gardenia,39.75,Cash bag,12-Mar-2025 08:28:47,,pallavaminimart@gmail.com
12-Mar-2025,Meiji,61.8,Paynow,12-Mar-2025 17:25:23,,pallavaminimart@gmail.com
11-Mar-2025,Babas,5.45,Cash from POS,17-Mar-2025 15:17:22,,pallavaminimart@gmail.com
11-Mar-2025,Mini Group,209.41,Paynow,11-Mar-2025 14:06:15,,pallavaminimart@gmail.com
11-Mar-2025,Candy World,184.34,Paynow,06-Mar-2025 22:11:00,,pallavaminimart@gmail.com
11-Mar-2025,Helios,302.37,Paynow,06-Mar-2025 22:11:32,,pallavaminimart@gmail.com
10-Mar-2025,Sing Long,97.01,Paynow,10-Mar-2025 13:18:10,,pallavaminimart@gmail.com
10-Mar-2025,Meiji,61.8,Paynow,10-Mar-2025 11:57:49,,pallavaminimart@gmail.com
10-Mar-2025,JT Intl Tobacco,408.77,Paynow,10-Mar-2025 10:52:15,,pallavaminimart@gmail.com
09-Mar-2025,IceMan Uni TAT Ice,40.0,Cash from POS,09-Mar-2025 13:28:50,,pallavaminimart@gmail.com
08-Mar-2025,SunShine,30.65,Cash from POS,08-Mar-2025 08:24:28,,pallavaminimart@gmail.com
08-Mar-2025,Gardenia,22.6,Cash from POS,08-Mar-2025 08:24:43,,pallavaminimart@gmail.com
08-Mar-2025,SPM,218.0,Paynow,08-Mar-2025 10:27:39,,pallavaminimart@gmail.com
07-Mar-2025,Trans Orients,95.6,Cash bag,07-Mar-2025 17:45:02,,pallavaminimart@gmail.com
07-Mar-2025,TRENDY EGG DISTRIBUTOR,68.7,Cash bag,07-Mar-2025 12:50:40,,pallavaminimart@gmail.com
07-Mar-2025,MalaysiaDairy,30.55,Cash from POS,07-Mar-2025 12:02:13,,pallavaminimart@gmail.com
07-Mar-2025,KEAN ANN,119.03,Paynow,28-Feb-2025 20:21:19,,pallavaminimart@gmail.com
07-Mar-2025,Mini Group,198.62,Paynow,28-Feb-2025 20:50:01,,pallavaminimart@gmail.com
06-Mar-2025,HOUSE BRAND,14.5,Cash from POS,06-Mar-2025 22:12:46,,pallavaminimart@gmail.com
06-Mar-2025,Meiji,70.96,Paynow,06-Mar-2025 22:06:22,,pallavaminimart@gmail.com
05-Mar-2025,Meiji,70.96,Paynow,11-Jul-2025 17:06:00,,pallavaminimart@gmail.com
04-Mar-2025,Philip Morris Marlboro,897.95,Cash bag,04-Mar-2025 17:57:56,,pallavaminimart@gmail.com
04-Mar-2025,HOUSE BRAND,280.68,Paynow,04-Mar-2025 17:55:14,,pallavaminimart@gmail.com
04-Mar-2025,Helios,289.61,Paynow,04-Mar-2025 17:54:33,,pallavaminimart@gmail.com
03-Mar-2025,Alvas,61.2,Cash from POS,05-Mar-2025 14:37:20,,pallavaminimart@gmail.com
03-Mar-2025,JT Intl Tobacco,402.34,Paynow,03-Mar-2025 13:42:17,,pallavaminimart@gmail.com
01-Mar-2025,SunShine,62.85,Cash bag,01-Mar-2025 10:26:20,,pallavaminimart@gmail.com
01-Mar-2025,Gardenia,26.3,Cash bag,01-Mar-2025 10:26:36,,pallavaminimart@gmail.com
01-Mar-2025,GOURMET SUPPLIES PTE LTD,18.3,Cash from POS,03-Mar-2025 13:42:59,,pallavaminimart@gmail.com
28-Feb-2025,Trans Orients,106.15,Cash bag,01-Mar-2025 10:24:50,,pallavaminimart@gmail.com
28-Feb-2025,MalaysiaDairy,54.95,Cash from POS,28-Feb-2025 20:08:57,,pallavaminimart@gmail.com
28-Feb-2025,SUTL,402.34,Paynow,28-Feb-2025 20:05:13,,pallavaminimart@gmail.com
28-Feb-2025,SUTL,40.0,Paynow,28-Feb-2025 20:04:29,,pallavaminimart@gmail.com
27-Feb-2025,Meiji,70.96,Paynow,28-Feb-2025 20:02:36,,pallavaminimart@gmail.com
26-Feb-2025,SunShine,28.45,Cash bag,28-Feb-2025 20:00:36,,pallavaminimart@gmail.com
26-Feb-2025,Gardenia,39.75,Cash bag,28-Feb-2025 19:53:02,,pallavaminimart@gmail.com
25-Feb-2025,Meiji,61.8,Paynow,28-Feb-2025 19:25:53,,pallavaminimart@gmail.com
24-Feb-2025,YLF MARKETING (S)PTE LTD,570.43,Pending,28-Feb-2025 20:38:19,,pallavaminimart@gmail.com
24-Feb-2025,Meiji,79.46,Paynow,28-Feb-2025 19:25:02,,pallavaminimart@gmail.com
22-Feb-2025,Gardenia,32.55,Cash bag,22-Feb-2025 21:20:25,,pallavaminimart@gmail.com
22-Feb-2025,Mini Group,158.83,Paynow,22-Feb-2025 22:35:54,,pallavaminimart@gmail.com
22-Feb-2025,Trans Orients,92.6,Cash from POS,22-Feb-2025 22:35:35,,pallavaminimart@gmail.com
22-Feb-2025,Haos Ek? Malaysian Drinks,30.0,Cash bag,07-Mar-2025 13:05:51,,pallavaminimart@gmail.com
22-Feb-2025,JIA MEI TRADING (S) PTE LTD,570.43,Pending,28-Feb-2025 20:26:59,,pallavaminimart@gmail.com
22-Feb-2025,Haos Ek? Malaysian Drinks,30.0,Cash bag,07-Mar-2025 13:05:19,,pallavaminimart@gmail.com
22-Feb-2025,SunShine,41.8,Cash from POS,22-Feb-2025 21:20:02,,pallavaminimart@gmail.com
21-Feb-2025,MVO Marketing Nestle,359.14,Paynow,22-Feb-2025 21:18:14,,pallavaminimart@gmail.com
21-Feb-2025,Lotus Vegetables,180.5,Paynow,22-Feb-2025 21:17:35,,pallavaminimart@gmail.com
21-Feb-2025,MalaysiaDairy,38.4,Cash from POS,22-Feb-2025 21:19:08,,pallavaminimart@gmail.com
19-Feb-2025,Helios,338.45,Paynow,20-Feb-2025 16:09:44,,pallavaminimart@gmail.com
19-Feb-2025,Gardenia,35.7,Cash from POS,20-Feb-2025 16:08:50,,pallavaminimart@gmail.com
